Name	SMILE
25264122	 C[C@H]1CCCN1[C@H]1CCN(C1)C1=CC(C)=C(NC(=O)N2CCN(C)CC2)C=C1
10580108	 CC(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@](CC(=O)NC2=CC=CC=C2)(CC2=CC=CC=C2)C1=O)C1=CC=CC=C1
10698109	 CC(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](CC(=O)NC2=CC=CC=C2)C1=O)C1=CC=CC=C1
70686358	 FC1=CC2=CC=C(CN3[C@H]4CC[C@@H]3C[C@@H](C4)NC(=O)N3CCC[C@@H]3C(=O)NC3=CC=CC=C3Br)C=C2C=C1
70694703	 FC1=CC2=CC=C(CN3[C@H]4CC[C@@H]3C[C@@H](C4)NC(=O)N3CCC[C@@H]3C(=O)NC3=CC(Br)=CC=C3)C=C2C=C1
70682102	 FC1=CC2=CC=C(CN3[C@H]4CC[C@@H]3C[C@@H](C4)NC(=O)N3CCC[C@@H]3C(=O)NC3=CC=CC=C3F)C=C2C=C1
648549	 CC(=O)NC1=CC=CC(NC(=O)[C@H]2CCCN2C(=O)NC2=CC=CC(C)=C2)=C1
10031013	 CC(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@](C)(CC(=O)NC2=CC=CC=C2)C1=O)C1=CC=CC=C1
16021868	 CC1=CC(=CC=C1)N1C(=O)[C@H](CC(=O)NC2=CC=C(F)C=C2)N(C2CCCC2)C1=O
25162128	 O=C(CN1C(=O)NC2(CCCCC2)C1=O)NC1=CC=CC=C1N1CCCCC1
70688469	 FC1=CC2=CC=C(CN3[C@H]4CC[C@@H]3C[C@@H](C4)NC(=O)N3CCC[C@@H]3C(=O)NC3=CC=CC=C3Cl)C=C2C=C1
25263990	 C[C@H]1CCCN1[C@H]1CCN(C1)C1=C(C)C=C(NC(=O)NC2CCCCC2)C=C1
11248998	 O=C(CN1C(=O)N(CC(=O)N2CCCC2)C2=CC=CC=C2N(C2=CC=CC=C2)C1=O)NC1=CC=CC=C1
18654560	 CCCCCN(CCCCC)C(=O)N1CCN([C@@H](C1)C(=O)N(C)CCN(C)CC1=CC=CC=C1)C(=O)N(C1=CC=CC=C1)C1=CC=CC=C1
71718136	 C[C@H](CN1CCC2(CC1)N(CNC2=O)C1=CC=CC(C)=C1)NC(=O)C1=CC=C(Br)C=C1
25263991	 C[C@H]1CCCN1[C@H]1CCN(C1)C1=CC(C)=C(NC(=O)NC2CCCCC2)C=C1
10627173	 COC1=CC=C(C=C1)N(C(C)C)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](CC2=CNC3=CC=CC=C23)C1=O
44440033	 CC(C)(C)C1=CC=C(NC(=O)N2CCC[C@@H]2C(=O)NC2CCN(CC3=CC=CC=C3)CC2)C=C1
10625178	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CCC[C@@H](NC(=O)NC3=CC=CC=C3)C2=O)=C1
16021892	 CCC1=CC=C(NC(=O)C[C@@H]2N(CCC(C)C)C(=O)N(C2=O)C2=CC=CC(C)=C2)C=C1
70685454	 BrC1=CC=C(N[C@H](CC(=O)N2CCC(CC2)N2CC3=CC=CC=C3NC2=O)C(=O)N2CCC(CC2)N2CCCCC2)C2=CC=CC=C12
16011614	 O=C(NC1=CC=C(C=C1)C(=O)NCC1=CC=CC=C1)N1C[C@H]2CCCN2C2=CC=CC=C12
17585228	 CC[C@@H](C)[C@H](NC(=O)N1CC(=O)NC2=CC=CC=C12)C(=O)N[C@@H](C)CCC1=CC=CC=C1
25264262	 C[C@H]1CCCN1[C@H]1CCN(C1)C1=CC=C(NC(=O)N2CCN(CC2)C(C)=O)C=C1
44324706	 CCCCCN(CCCCC)C(=O)N1CCN([C@@H](C1)C(=O)N(C)CCN(C)CC1=CC(C)=CC(C)=C1)C(=O)N(C1=CC=CC=C1)C1=CC=CC=C1
10323169	 ClC1=CC=CC(Cl)=C1CN1CCC2(CC1)N(CN(CCN1CCCC1)C2=O)C1=CC=CC=C1
25264121	 C[C@H]1CCCN1[C@H]1CCN(C1)C1=CC=C(NC(=O)N2CCN(C)CC2)C=C1
17585268	 CC[C@@H](C)[C@H](NC(=O)N1CC(=O)NC2=CC=CC=C12)C(=O)NC1=CC=CC=C1C
44451920	 CNC1=CC=CC(NC(=O)CN2C(=O)N(CC(=O)C(C)(C)C)C3=CC=CC=C3N(C3CCCCC3)C2=O)=C1
70681269	 O=C(C[C@@H](NC1=CC=CC2=CC=CC=C12)C(=O)N1CCC(CC1)N1CCCCC1)N1CCC(CC1)N1CC2=CC=CC=C2NC1=O
23626725	 CC1=CC(NC(=O)N2CCC(CC2)N2CCC[C@@H](C2)C(=O)N2CCN(CC2)C2=CC=CC(C)=N2)=CC(C)=C1
10793168	 CC(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@](C)(CC2=CNC3=CC=CC=C23)C1=O)C1=CC=CC=C1
16009084	 COC1=CC=C(NC(=O)C[C@@H]2N(C3CCCCC3)C(=O)N(C2=O)C2=CC=C(C)C=C2)C=C1
70681778	 O=C(NC1=CC=CC(=C1)C#N)N1CCN(C[C@H]2CCCN(C2)C2CC2)CC1
44425839	 CC1=CC(=CC=C1)N1C(=O)N(C2=CC=CC=C2)C2(CCN(CC3=CC=C(C=C3)C3=CC=CC(=C3)C#N)CC2)C1=O
44334250	 CC1=CC(NC(=O)N[C@@H](COCC2=CC=CC=C2)C(=O)N2CCC[C@@H](C2)C(=O)NC2=CC=CC=C2)=CC=C1
2980147	 CC1=CC(NC(=O)C[C@@H]2N(CCNC2=O)C(=O)NC2=CC=C(Cl)C=C2)=CC=C1
10626596	 O=C(CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](CC2=C3C=CC=CC3=NN2)C1=O)N(C1CC1)C1=CC=CC=C1
44331483	 O=C(N[C@@H]1C(=O)N(C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C2=CC=CC=C2N(C2CCCCC2)C1=O)OC1=CC=CC=C1
44334259	 CCCC[C@H](NC(=O)NC1=CC=CC(C)=C1)C(=O)N1CCC(CC1)C(=O)C1=CC=CC=C1
44365788	 COC(=O)N1C(=CC2=CC=CC=C12)C(=O)N[C@H]1C(=O)N(CC(=O)N(C(C)C)C2=CC=CC=C2)C2=CC=CC=C2N(C2=CC=CC=C2)C1=O
44331467	 CC(C)CCN1C2=CC=CC=C2N(C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C(=O)[C@@H](NC(=O)OC2=CC=CC=C2)C1=O
44406362	 CCNC(=O)N1CCCN(CC1)C1=C(NC(=O)C2=CC(Cl)=CC=C2)C=C(C=C1)C(=O)NCC1CC1
44334330	 CC(C)C[C@H](NC(=O)NC1=CC=CC(C)=C1)C(=O)N1CCC(CC1)C(=O)C1=CC=CC=C1
44334379	 CC(C)C[C@H](NC(=O)NC1=CC=CC(C)=C1)C(=O)N1CCC(CC1)C(=O)C1=CC=CC=C1
10454826	 CN1C2=CC=CC=C2[C@H](C[C@H](NC(=O)NC2=CC=CC(C)=C2)C1=O)N1CCCCCC1
10409900	 CN1C2=CC=CC=C2[C@H](C[C@H](NC(=O)NC2=CC=CC(C)=C2)C1=O)N1CCCCCC1
10698051	 CC(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](CC2=C3C=CC=CC3=NN2)C1=O)C1=CC=CC=C1
70690518	 CN1CN(C2=CC=CC=C2)C2(CCN(CC2)C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3CC2=CC3=CC=C(F)C=C3C=C2)C1=O
10817395	 COC1=CC=C(C=C1)N(C(C)C)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@](C)(CC2=CNC3=CC=CC=C23)C1=O
10674604	 CC(C)(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](CC2=C3C=CC=CC3=NN2)C1=O)C1=CC=CC=C1
24790401	 CC[C@]12[C@H]3[C@H]([C@@H](N1C(=O)N(C2=O)C1=CC=CC(C)=C1)C1=CC=C(Br)C=C1)C(=O)N(C3=O)C(C)(C)C
16009257	 CCOC(=O)C1=CC=C(NC(=O)C[C@@H]2N(C3CCCCC3)C(=O)N(C2=O)C2=CC=CC=C2)C=C1
16406661	 CC(C)[C@H](NC(=O)N1CC(=O)NC2=CC=CC=C12)C(=O)NCCC1=CNC2=CC=CC=C12
44337425	 CN1CCC2(CC1)N(CN(CC(C)=O)C2=O)C1=CC=C(C)C=C1
44212230	 CC(C)CCN1C2=CC=CC=C2N(C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C(=O)[C@@H](NC(=O)OC2=CC=CC(=C2)N(C)C)C1=O
16011636	 FC1=CC=C(CNC(=O)C2=CC=C(NC(=O)N3C[C@H]4CCCN4C4=CC=CC=C34)C=C2)C=C1
23626094	 CC1=NC(=CC=C1)N1CCN(CC1)C(=O)[C@H]1CCCN(C1)C1CCN(CC1)C(=O)NC1=CC=CC=C1
70696765	 [O-][N+](=O)C1=CC=CC=C1NC(=O)[C@H]1CCCN1C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2CC1=CC2=CC=C(F)C=C2C=C1
54586351	 O=C(NCCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)[C@H]1CCCN1CC1=CC=CC=C1
10770092	 COC1=CC=C(C=C1)N(C(C)C)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@](C)(CC2=CN(C)C3=CC=CC=C23)C1=O
70690517	 FC1=CC2=CC=C(CN3[C@H]4CC[C@@H]3C[C@H](C4)NC(=O)N3CCC4(CC3)N(CNC4=O)C3=CC=CC=C3)C=C2C=C1
10369442	 CC1=CC(NC(=O)N[C@@H](COC(=O)N2CCCC2)C(=O)N2CCC(CC2)C(=O)NC2=CC=CC=C2)=CC=C1
16009251	 CCOC1=CC=C(NC(=O)C[C@@H]2N(C3CCCCC3)C(=O)N(C2=O)C2=CC=C(C)C=C2)C=C1
11146119	 CC1=CC(=CC=C1)N1C(=O)C[C@@H]2[C@H](CCCN2C1=O)NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)OC(C)(C)C
10886229	 CC1=CC(=CC=C1)N1C(=O)C[C@@H]2[C@H](CCCN2C1=O)NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)OC(C)(C)C
70684230	 COC1=CC=CC=C1NC(=O)[C@H]1CCCN1C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2CC1=CC2=CC=C(F)C=C2C=C1
44324681	 CCCCCN(CCCCC)C(=O)N1CCN([C@@H](C1)C(=O)N(C)CCN(C)C)C(=O)N(C1=CC=CC=C1)C1=CC=CC=C1
44324532	 CCCCCN(CCCCC)C(=O)N1CCN([C@@H](C1)C(=O)NCCN(C)C)C(=O)N(C1=CC=CC=C1)C1=CC=CC=C1
10720174	 CC(C)CNC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC=CC=C3)C2=O)=C1
10721792	 CC(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@](C)(CC2=C3C=CC=CC3=NN2)C1=O)C1=CC=CC=C1
44329323	 CC1=CC(NC(=O)N[C@H]2C[C@@H](C[C@@H](N(CC(=O)NC3=CC=CC=C3C)C2=O)C2=CC=CC=C2)C2=CC=CC=C2C)=CC=C1
44425837	 O=C1NC(=O)C2(CCN(CC3=CC=C(C=C3)C3=CC=CC(=C3)C#N)CC2)N1C1=CC=CC=C1
11801911	 COC1=CC=C(C=C1)N(C1CCCC1)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](CC2=C3C=CC=CC3=NN2)C1=O
3718852	 BrC1=CC=C(C=C1)N1C(=O)C[C@@H](N(CCC2=CC=CC=C2)C(=S)NC2=CC=CC=C2)C1=O
44210426	 CN1CCN(CC1)C(=O)CN1C2=CC=CC=C2CC[C@H](NC(=O)NC2=CC=CC(C)=C2)C1=O
16011616	 ClC1=CC=C(CNC(=O)C2=CC=C(NC(=O)N3C[C@H]4CCCN4C4=CC=CC=C34)C=C2)C=C1
44324814	 CCCCCN(CCCCC)C(=O)N1CCN([C@@H](C1)C(=O)NCCN(CC)CC)C(=O)N(C1=CC=CC=C1)C1=CC=CC=C1
10649849	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC=C(C=C3)N(C)C)C2=O)=C1
2813939	 CC1=CC(NC(=O)N2CCNC(=O)[C@@H]2CC(=O)NC2=C(Cl)C=CC(Cl)=C2)=CC(C)=C1
10555164	 CC(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](CC2=C3C=CC=CC3=NN2)C1=O)C1=CC=C(F)C=C1
24980991	 CC1=CC=C(C=C1)[C@]1(C)NC(=O)N(CC(=O)NC2=CC=CC=C2N2CCCCC2)C1=O
16021870	 CCC1=CC=C(NC(=O)C[C@@H]2N(C3CCCC3)C(=O)N(C2=O)C2=CC=C(Cl)C=C2)C=C1
44329520	 CC1=CC=C(NC(=O)CN2[C@H](C[C@@H](C[C@H](NC(=O)NC3=CC=CC(C)=C3)C2=O)C2=CC=CC=C2C)C2=CC=CC=C2)C=C1
2814472	 COC(=O)C1=CC(NC(=O)C[C@@H]2N(CCNC2=O)C(=O)NC2=CC(C)=CC(C)=C2)=CC=C1
10769902	 COC1=CC=C(C=C1)N(C(C)C)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@](C)(CC2=C3C=CC=CC3=NN2)C1=O
23626726	 CC(=O)C1=CC(NC(=O)N2CCC(CC2)N2CCC[C@@H](C2)C(=O)N2CCN(CC2)C2=CC=CC(C)=N2)=CC=C1
46879536	 CNC(=O)CN1CC2=CC=CC=C2N(C2CCN(CC2)[C@@H]2CC[C@@H](CC2)C(C)C)C1=O
44334345	 CC1=CC(NC(=O)N[C@@H](CCC(=O)N2CCCC2)C(=O)N2CCC(CC2)C(=O)C2=CC=CC=C2)=CC=C1
44324845	 CCCCCN(CCCCC)C(=O)N1CCN([C@@H](C1)C(=O)NCCN(C(C)C)C(C)C)C(=O)N(C1=CC=CC=C1)C1=CC=CC=C1
135529065	 CC(C)(C)C(=O)CN1C2=CC=CC=C2N(C2CCCCCC2)C(=O)N(CC(=O)NC2=CC=CC(=C2)C2=NOC(=O)N2)C1=O
44329442	 CC1=CC=C(C=C1)[C@H]1C[C@@H](C[C@H](NC(=O)NC2=CC=CC(C)=C2)C(=O)N1CC(=O)NC(C)(C)C)C1=CC=CC=C1
24790394	 CC1=CC(=CC=C1)N1C(=O)N2[C@H]([C@H]3[C@@H](C(=O)N(C3=O)C(C)(C)C)[C@]2(C)C1=O)C1=CC=C(Br)C=C1
44334434	 CC1=CC(NC(=O)N[C@@H](CCC2=CC=CC=C2)C(=O)N2CCC(CC2)C(=O)C2=CC=CC=C2)=CC=C1
16028917	 CN1C(=O)[C@H]2CCCCN2C2=C1C=C(C=C2)C(=O)NCC1=CC=CC=C1Br
44334452	 CC1=CC(NC(=O)N[C@@H](CCCC2=CC=CC=C2)C(=O)N2CCC(CC2)C(=O)C2=CC=CC=C2)=CC=C1
25264261	 C[C@H]1CCCN1[C@H]1CCN(C1)C1=CC=C(NC(=O)N2CCN(CC2)C2=CC=CC=C2)C=C1
24790405	 CCN1C(=O)[C@H]2[C@@H](N3C(=O)N(C(=O)[C@]3(CC3=CC=CC=C3)[C@H]2C1=O)C1=CC=CC(C)=C1)C1=CC=C(C)C=C1
44324527	 CCCCCN(CCCCC)C(=O)N1CCN([C@@H](C1)C(=O)NCCN)C(=O)N(C1=CC=CC=C1)C1=CC=CC=C1
4428899	 CC1=CC(=CC=C1)N1C(=O)[C@H](CC(=O)NC2=CC(F)=CC=C2)N(CCC2=CC=NC=C2)C1=O
9984739	 CC1=CC2=C(C=C1)[C@@H](C[C@@H](NC(=O)NC1=CC(Cl)=CC=C1)C(=O)N2CC(=O)NC(C)(C)C)C1CCCCC1
10696766	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC=C(O)C=C3)C2=O)=C1
56680081	 O=C(NC1=CC=CC=C1C1=CC=CC=C1)N1CCN2[C@H](C1)C(=O)N(C2=O)C1=CC=CC(=C1)C1=CC=CC=C1
10624769	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC=CC=C3)C2=O)=C1
25263989	 C[C@H]1CCCN1[C@H]1CCN(C1)C1=CC=C(NC(=O)NC2CCCCC2)C=C1
10718106	 NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@H](NC(=O)NC3=CC=CC=C3)C2=O)=C1
10577995	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC=C4NC=CC4=C3)C2=O)=C1
25264118	 C[C@H]1CCCN1[C@H]1CCN(C1)C1=CC=C(NC(=O)N2CC[C@@H](C2)N(C)C(C)=O)C=C1
24816908	 FC1=CC=CC(N[C@H]2CCCN(C2)C(=O)C2=CC(=CC=C2)N2CCNC2=O)=C1
16021929	 CCC1=CC=C(NC(=O)C[C@@H]2N(CC3=CC=C(F)C=C3)C(=O)N(C2=O)C2=CC=CC(C)=C2)C=C1
10743445	 O=C(NC1CC1)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC=CC=C3)C2=O)=C1
10599930	 CNC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC=CC=C3)C2=O)=C1
16025696	 ClC1=CC=CC(CNC(=O)C2=CC=C(NC(=O)N3C[C@H]4CCCN4C4=CC=CC=C34)C=C2)=C1
10529375	 CC(C)(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC=CC=C3)C2=O)=C1
16021860	 CCC1=CC=C(NC(=O)C[C@@H]2N(C3CCCC3)C(=O)N(C2=O)C2=CC(OC)=CC=C2)C=C1
56676766	 O=C(NC1=CC=CC=C1C1=CC=CC=C1)N1CCN2[C@H](C1)C(=O)N([C@H]1CC11CCCCC1)C2=O
70695973	 O=C(C[C@@H](NC1=CC=CC2=NC=CC=C12)C(=O)N1CCC(CC1)N1CCCCC1)N1CCC(CC1)N1CC2=CC=CC=C2NC1=O
8035488	 CC(C)[C@@H](NC(=O)N1CC(=O)NC2=CC=CC=C12)C(=O)NC1=CC=C(C=C1)C(C)C
2962725	 CC1=CC=C(CN2[C@@H](CC(=O)NC3=CC=CC=C3)C(=O)N(C2=O)C2=CC=CC=C2)C=C1
10816198	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC4=CC=CN=C4C=C3)C2=O)=C1
23641049	 CCN1C(=O)[C@H]2[C@@H](N3C(=O)N(C(=O)[C@]3(CC(C)C)[C@H]2C1=O)C1=CC(Br)=CC=C1)C1=CC=C(C)C=C1
11801586	 CN(CC1=CC=CC=C1)C(=O)[C@H](CC1=CC2=CC=CC=C2C=C1)NC(=O)[C@H]1CCCN1C(=O)NC1=CC=CC=C1NC(C)=O
10625207	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC=C(N)C=C3)C2=O)=C1
118724971	 CC(C)(C)OC(=O)NCC(=O)NCC1(CCN(CC2=CC=CC=C2)CC1)NC1=CC=CC=C1
10571215	 CC1=CC=CC=C1N1CCN(CCCN2C(=O)[C@H]3CCCCN3C2=O)CC1
20968099	 CCCCN(CCCNC(=O)C1=CC2=C(C=C1)N(C)CC(=O)N2)C1=CC=CC=C1
10838641	 CC(C)NC(=O)NC1=CC=CC(CN2C3=CC=CC=C3CC[C@@H](NC(=O)NC3=CC=NC=C3)C2=O)=C1
57502894	 CCC1(CC)C(=O)NC2=CC=CC=C2N(C2CCN(CC2)[C@H]2CC[C@@H](CC2)C(C)C)C1=O
91931506	 CC1=CC=CC=C1N1CCN(CCCN2C(=O)C3CCCCN3C2=O)CC1
52941712	 CC1=CC=CC=C1N1CCN(CCCN2C(=O)C3CCCCN3C2=O)CC1
16028913	 CN1C(=O)[C@H]2CCCCN2C2=C1C=C(C=C2)C(=O)NCC1=CC=CC(C)=C1
16009034	 CCC1=CC=C(NC(=O)C[C@@H]2N(CCC3=CC=NC=C3)C(=O)N(C2=O)C2=CC=C(C)C=C2)C=C1
18654565	 CCCCCN(CCCCC)C(=O)N1CCN([C@@H](C1)C(=O)N(C)CCN(C)CC1=CC=CC=C1OC)C(=O)N(C1=CC=CC=C1)C1=CC=CC=C1
16552602	 ClC1=CC(NC(=O)CN2C(=O)NC3(CCCC3)C2=O)=C(C=C1)N1CCCCC1
16327385	 C[C@@H]1CCCC[C@]11NC(=O)N(CC(=O)N(CC2=CC=CC=C2)C2=CC=CC(C)=C2)C1=O
44329331	 CC1=CC=C(C=C1)[C@H]1C[C@H](NC(=O)NC2=CC=CC(C)=C2)C(=O)N(CC(=O)NC(C)(C)C)[C@@H](C1)C1=CC=CC=C1
44329456	 CC1=CC(NC(=O)N[C@H]2C[C@@H](C[C@@H](N(CC(=O)NC(C)(C)C)C2=O)C2=CC=CC=C2)C2=CC=CC=C2)=CC=C1
44329383	 CC1=CC(NC(=O)N[C@H]2C[C@@H](C[C@@H](N(CC(=O)NC(C)(C)C)C2=O)C2=CC=CC=C2)C2=CC=CC=C2)=CC=C1
10769675	 COC1=CC=CC(=C1)N(C(C)C)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](CC2=C3C=CC=CC3=NN2)C1=O
649315	 CC1=CC=CC=C1NC(=O)CN1CCC(CC1)NC(=O)NC1=CC=CC=C1
16021888	 CCOC(=O)C1=CC(NC(=O)C[C@@H]2N(C3CCCC3)C(=O)N(C2=O)C2=CC=C(Cl)C=C2)=CC=C1
23383556	 CCCCNCCN1CN(C2=CC=CC=C2)C2(CCN(CC3=C(Cl)C=CC=C3Cl)CC2)C1=O
10744510	 O=C(N[C@H]1CCC2=CC=CC=C2N(CC2=CC(NC(=O)NC3=CC=CC=C3)=CC=C2)C1=O)NC1=CC=CC=C1
118724979	 NC(=N)NCC(=O)NCC1(CCN(CC2=CC=CC=C2)CC1)NC1=CC=CC2=CC=CC=C12
44329487	 CC1=CC(NC(=O)N[C@H]2C[C@@H](C[C@@H](N(CC(=O)NC(C)(C)C)C2=O)C2=CC(F)=CC=C2)C2=CC=CC=C2)=CC=C1
44329150	 CC1=CC(NC(=O)N[C@H]2C[C@@H](C[C@@H](N(CC(=O)NC3(C)CCCCC3)C2=O)C2=CC=CC=C2)C2=CC=CC=C2C)=CC=C1
25264119	 C[C@H]1CCCN1[C@H]1CCN(C1)C1=CC=C(NC(=O)N2CCCCC2)C=C1
24982638	 C[C@@]1(NC(=O)N(CC(=O)NC2=CC=CC=C2N2CCCCC2)C1=O)C1=CC=CC=C1
16009262	 CCOC1=CC=C(NC(=O)C[C@@H]2N(CCC3=CCCCC3)C(=O)N(C2=O)C2=CC=CC(C)=C2)C=C1
24819684	 CC[C@@]1(NC(=O)N(CC(=O)NC2=CC=CC=C2N2CCCCC2)C1=O)C1=CC=CC=C1
25190605	 CC(C)CNCCN1CN(C2=CC=CC=C2)C2(CCN(CC3=C(Cl)C=CC=C3Cl)CC2)C1=O
118724977	 NC(=N)NCC(=O)NCC1(CCN(CC2=CC=CC=C2)CC1)NC1=CC=CC=C1
44324793	 CCCCCN(CCCCC)C(=O)N1CCN([C@@H](C1)C(=O)NCCNCC1=CC=CC=C1OC)C(=O)N(C1=CC=CC=C1)C1=CC=CC=C1
91930663	 O=C(NC1=CC=CC=C1C1=CC=CC=C1)N1CCN2C(C1)C(=O)N(C2=O)C1=CC=CC(=C1)C1=CC=CC=C1
23640977	 CC[C@]12[C@H]3[C@H]([C@@H](N1C(=O)N(C2=O)C1=CC(Br)=CC=C1)C1=CC=C(Br)C=C1)C(=O)N(C3=O)C(C)(C)C
10555571	 COC1=CC=C(C=C1)N(C(C)C)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](CC2=NN(C)C3=CC=CC=C23)C1=O
10392523	 CC1=CC(NC(=O)N[C@H]2C[C@@H](C[C@@H](N(CC(=O)NC(C)(C)C)C2=O)C2=CC=CC=C2)C2=CC=CC=C2C)=CC=C1
10531430	 COC1=CC=CC=C1N(C(C)C)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](CC2=C3C=CC=CC3=NN2)C1=O
25190574	 CCCCN1CN(C2=CC=CC=C2)C2(CCN(CC2)C(C2=CC=CC=C2)C2=CC=CC=C2)C1=O
5311148	 COC1=CC=C(C=C1)N(C(C)C)C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](CC2=C3C=CC=CC3=NN2)C1=O
44579551	 CN(CCN1CCCCC1)C(=O)N1CCC2(CC1)NC(=O)C1=CC=CC=C1N2
44329306	 CCC1=CC(NC(=O)N[C@H]2C[C@@H](C[C@@H](N(CC(=O)NC3(C)CCCCC3)C2=O)C2=CC=CC=C2)C2=CC=CC=C2C)=CC=C1
44334172	 CC1=CC(NC(=O)N[C@@H](CCC(=O)OCC2=CC=CC=C2)C(=O)N2CCC(CC2)C(=O)NC2=CC=CC=C2)=CC=C1
2583809	 CC1=C(C)C=C(NC(=O)CN2C(=O)NC3(CCCCCCC3)C2=O)C=C1
91930664	 O=C(NC1=CC=CC=C1C1=CC=CC=C1)N1CCN2C(C1)C(=O)N([C@H]1CC11CCCCC1)C2=O
17585351	 CC(C)C1=CC=C(NC(=O)CCNC(=O)N2CC(=O)NC3=CC=CC=C23)C=C1
23641043	 CC[C@]12[C@H]3[C@H]([C@@H](N1C(=O)N(C2=O)C1=CC=CC=C1)C1=CC=C(Br)C=C1)C(=O)N(C3=O)C(C)(C)C
25190604	 CCCNCCN1CN(C2=CC=CC=C2)C2(CCN(CC3=C(Cl)C=CC=C3Cl)CC2)C1=O
11510932	 ClC1=C(Cl)C=C(NC(=O)N2CCN(C[C@H]3CCCN(CC4=CC=CC=C4)C3)CC2)C=C1
44329286	 CC1=CC(NC(=O)N[C@H]2C[C@@H](C[C@@H](N(CC(=O)NC(C)(C)C)C2=O)C2=CC=CC=C2)C2=CC(C)=CC=C2)=CC=C1
25190601	 CC(C)NCCN1CN(C2=CC=CC=C2)C2(CCN(CC3=C(Cl)C=CC=C3Cl)CC2)C1=O
3230213	 CC1=CC(NC(=O)N2CCC[C@@H]2C(=O)NC2=CC(C)=C(C=C2)N2C=NN=N2)=CC(C)=C1
3783402	 COC1=CC=C(CN([C@H]2CC(=O)N(C2=O)C2=CC=CC=C2)C(=S)NC2=CC=CC=C2)C=C1
58864479	 O=C(C[C@@H](NC1=CC=C2NC=CC2=C1)C(=O)N1CCC(CC1)N1CCCCC1)N1CCC(CC1)N1CC2=CC=CC=C2NC1=O
25190606	 CCN(CC)CCN1CN(C2=CC=CC=C2)C2(CCN(CC3=C(Cl)C=CC=C3Cl)CC2)C1=O
25190602	 ClC1=CC=CC(Cl)=C1CN1CCC2(CC1)N(CN(CCNCC1CC1)C2=O)C1=CC=CC=C1
136036823	 CC(C)(C)C(=O)CN1C2=CC=CC=C2N(C2CCCCC2)C(=O)N(CC(=O)NC2=CC=CC(=C2)C2=NOC(=O)N2)C1=O
